make_id,make_name,vehicle_type,model_id,model_name,make_rid,submodel_id,submodel_name,model_rid,tyre_size
23,Maruti,1,183,Maruti Swift Dzire /Dzire 2008,23,967,Maruti Swift Dzire ZDI/ZXI,183,185-70-14
23,Maruti,1,184,Maruti Swift,23,969,"Maruti Swift LXI/LDI/VDI/VXI
",184,165-80-14
23,Maruti,1,184,Maruti Swift,23,976,"Maruti Swift ZXI/ZDI
",184,185-65-15
23,Maruti,1,184,Maruti Swift,23,977,OLD Maruti Swift ZDI/ZXI,184,185-70-14
23,Maruti,1,185,Maruti Alto,23,980,"Maruti Alto Green LX/LXi (CNG)/STD
",185,145-80-12
23,Maruti,1,185,Maruti Alto,23,981,Maruti Alto LX/LXI/STD,185,145-80-12
23,Maruti,1,185,Maruti Alto,23,982,Maruti Alto 800,185,145-80-12
23,Maruti,1,185,Maruti Alto,23,986,Maruti Alto 658 JDM,185,145-80-13
23,Maruti,1,186,Maruti Baleno,23,993,Maruti Baleno LX,186,165-80-13
23,Maruti,1,186,Maruti Baleno,23,994,Maruti Baleno Lxi,186,165-80-13
23,Maruti,1,186,Maruti Baleno,23,995,Maruti Baleno Vxi,186,185-65-14
23,Maruti,1,186,Maruti Baleno,23,996,Maruti Baleno Vxi BS III,186,185-65-14
23,Maruti,1,186,Maruti Baleno,23,2423,BALENO RS,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2424,BALENO Sigma Petrol,186,185-65-15
23,Maruti,1,186,Maruti Baleno,23,2425,BALENO Delta Petrol,186,185-65-15
23,Maruti,1,186,Maruti Baleno,23,2426,BALENO Zeta Petrol,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2427,BALENO Alpha Petrol,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2428,BALENO Delta (Automatic) Petrol,186,185-65-15
23,Maruti,1,186,Maruti Baleno,23,2429,BALENO Zeta (Automatic) Petrol,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2430,BALENO Alpha (Automatic) Petrol,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2431,BALENO Sigma Diesel,186,185-65-15
23,Maruti,1,186,Maruti Baleno,23,2432,BALENO Delta Diesel,186,185-65-15
23,Maruti,1,186,Maruti Baleno,23,2433,BALENO Zeta Diesel,186,195-55-16
23,Maruti,1,186,Maruti Baleno,23,2434,BALENO Alpha Diesel,186,195-55-16
23,Maruti,1,187,Maruti Wagon R,23,997,"Maruti Wagon R Diesel/VXI
",187,155-65-14
23,Maruti,1,187,Maruti Wagon R,23,998,"Maruti Wagon R LXI(Petrol/CNG/DUO)
",187,145-80-13
23,Maruti,1,187,Maruti Wagon R,23,999,"Maruti Wagon R LX(Petrol)
",187,145-80-13
23,Maruti,1,187,Maruti Wagon R,23,1002,"Maruti Wagon Stringray LXI/VXI
",187,155-65-14
23,Maruti,1,188,Maruti Vitara Brezza,23,1007,Maruti Vitara Brezza (Diesel),188,215-60-16
23,Maruti,1,189,Maruti Celerio,23,1011,"Maruti Celerio Green Vxi (CNG)
",189,165-70-14
23,Maruti,1,189,Maruti Celerio,23,1012,"Maruti Celerio VXI/ZXI
",189,165-70-14
23,Maruti,1,189,Maruti Celerio,23,1013,Celerio LXI/LXI(AT),189,155-80-13
23,Maruti,1,190,Maruti Omni,23,1018,"Petrol/Diesel/CNG
",190,145-80-12
23,Maruti,1,191,Maruti Eeco,23,1024,"Petrol/Diesel/CNG
",191,155-0-13
23,Maruti,1,192,Maruti Ertiga,23,1031,Maruti Ertiga Petrol/Diesel/CNG,192,185-65-15
23,Maruti,1,193,Maruti Ciaz,23,1041,Maruti Ciaz Zxi / AT Zxi Plus (Petrol),193,185-65-15
23,Maruti,1,193,Maruti Ciaz,23,1042,Maruti Ciaz Vdi / Vdi Plus (Diesel),193,185-65-15
23,Maruti,1,193,Maruti Ciaz,23,1044,Maruti Ciaz Vxi / Vxi Plus (Petrol)(AT/MT),193,185-65-15
23,Maruti,1,193,Maruti Ciaz,23,1046,Maruti Ciaz Zdi /Zdi Option(Diesel),193,185-65-15
23,Maruti,1,193,Maruti Ciaz,23,1047,Maruti Ciaz Zdi Plus (Diesel),193,195-55-16
23,Maruti,1,193,Maruti Ciaz,23,1049,Maruti Ciaz Zxi Plus(Petrol),193,195-55-16
23,Maruti,1,194,Maruti 800,23,1051,Maruti 800 Std BSIII,194,145-70-12
23,Maruti,1,195,Maruti Alto K10,23,1054,Maruti Alto K10 LXi [2010 – 2014],195,145-70-13
23,Maruti,1,195,Maruti Alto K10,23,1057,Maruti Alto K10 VXi [2010 – 2014],195,145-70-13
23,Maruti,1,195,Maruti Alto K10,23,1061,Maruti Alto K10 LX/LXI/VXI,195,155-65-13
23,Maruti,1,196,Maruti A-Star,23,1063,"Petrol/Diesel/CNG
",196,155-80-13
23,Maruti,1,197,Maruti Grand Vitara,23,1068,Maruti Grand Vitara 2.4 AT,197,225-70-16
23,Maruti,1,197,Maruti Grand Vitara,23,1069,Maruti Grand Vitara 2.4 AT(Petrol),197,225-65-17
23,Maruti,1,197,Maruti Grand Vitara,23,1070,Maruti Grand Vitara 2.4 MT,197,225-70-16
23,Maruti,1,197,Maruti Grand Vitara,23,1071,Maruti Grand Vitara 2.4 MT(Petrol),197,225-65-17
23,Maruti,1,197,Maruti Grand Vitara,23,1072,Maruti Grand Vitara Diesel ,197,225-60-16
23,Maruti,1,198,Maruti Gypsy,23,1073,Maruti Gypsy King Hard Top/ Soft Top (Petrol),198,205-70-15
23,Maruti,1,199,Maruti Kizashi,23,1076,Maruti Kizashi CVT/MT,199,215-55-17
23,Maruti,1,200,Maruti Ritz,23,1078,"Maruti Ritz LDI/AT/LXI/VXI/VDI
",200,165-80-14
23,Maruti,1,200,Maruti Ritz,23,1085,"Maruti Ritz ZDI/ZXI
",200,185-70-14
23,Maruti,1,202,Maruti SX4,23,1093,Maruti SX4 Green/VDI/VXI,202,195-65-15
23,Maruti,1,202,Maruti SX4,23,1096,"Maruti SX4 LDI/ZXI/ZXI AT/ZXI MT
",202,205-60-16
23,Maruti,1,203,Maruti Zen Estilo,23,1101,Maruti Zen Estilo/ Estilo LXI / VXI (Petrol/CNG),203,145-70-13
23,Maruti,1,204,Maruti Esteem,23,1106,"Maruti Esteem AX/AX BS II
",204,175-70-13
23,Maruti,1,204,Maruti Esteem,23,1107,"Maruti Esteem Vx BS II(Petrol)
",204,175-70-13
23,Maruti,1,204,Maruti Esteem,23,1108,"Maruti Esteem LXI/LXI BS II/LXI BS III
",204,155-80-13
23,Maruti,1,204,Maruti Esteem,23,1111,"Maruti Esteem LX/LX BS II/LX BS III
",204,155-80-13
23,Maruti,1,204,Maruti Esteem,23,1114,"Maruti Esteem Vx BS II/VX BS III
",204,175-70-13
23,Maruti,1,204,Maruti Esteem,23,1115,"Maruti Esteem Vxi BS III(Petrol)
",204,175-70-13
23,Maruti,1,205,Maruti Zen,23,1117,Maruti Zen old,205,145-70-13
23,Maruti,1,206,Maruti Fronx,23,1118,Maruti Fronx Diesel/Petrol,206,195-55-16
23,Maruti,1,207,Maruti Stingray,23,1120,"Maruti Stingray Petrol/Diesel/CNG
",207,155-65-14
23,Maruti,1,208,Maruti Swift Deca,23,1124,Petrol/Diesel/CNG,208,165-80-14
23,Maruti,1,209,Nexa Ignis,23,1126,"Nexa Ignis All Petrol/Diesel/CNG

",209,175-65-15
23,Maruti,1,211,Maruti Suzuki Nexa S Cross,23,1147,Nexa S Cross Diesel,211,205-60-16
23,Maruti,1,536,Ciaz,23,2412,Ciaz Smart Hybrid Delta Petrol,536,185-65-15
23,Maruti,1,536,Ciaz,23,2413,Ciaz Smart Hybrid Zeta Petrol,536,185-65-15
23,Maruti,1,536,Ciaz,23,2414,Ciaz Smart Hybrid Alpha Petrol,536,195-55-16
23,Maruti,1,536,Ciaz,23,2415,Ciaz Smart Hybrid Automatic Delta Petrol,536,185-65-15
23,Maruti,1,536,Ciaz,23,2416,Ciaz Smart Hybrid Automatic Zeta Petrol,536,185-65-15
23,Maruti,1,536,Ciaz,23,2417,Ciaz Smart Hybrid Automatic Alpha Petrol,536,195-55-16
23,Maruti,1,536,Ciaz,23,2418,Ciaz Smart Hybrid Sigma Petrol,536,185-65-15
23,Maruti,1,536,Ciaz,23,2419,Ciaz Smart Hybrid Sigma Diesel,536,185-65-15
23,Maruti,1,536,Ciaz,23,2420,Ciaz Smart Hybrid Delta Diesel,536,185-65-15
23,Maruti,1,536,Ciaz,23,2421,Ciaz Smart Hybrid Zeta Diesel,536,185-65-15
23,Maruti,1,536,Ciaz,23,2422,Ciaz Smart Hybrid Alpha Diesel,536,195-55-16
27,Mercedes-Benz,1,217,Mercedes-Benz A Class,27,1170,Mercedes-Benz A 200 A 180 Sport (Petrol),217,205-55-16
27,Mercedes-Benz,1,217,Mercedes-Benz A Class,27,1171,Mercedes-Benz A 200 CDI Sport (Diesel),217,205-55-16
27,Mercedes-Benz,1,217,Mercedes-Benz A Class,27,1172,Mercedes-Benz A Class A 180 Night Edition,217,205-55-16
27,Mercedes-Benz,1,217,Mercedes-Benz A Class,27,1173,Mercedes-Benz A Class A 200d Night Edition,217,205-55-16
27,Mercedes-Benz,1,218,Mercedes-Benz B Class,27,1174,Mercedes-Benz B 180 Sport (Petrol),218,205-55-16
27,Mercedes-Benz,1,218,Mercedes-Benz B Class,27,1175,Mercedes-Benz B 200 CDI Sport (Diesel),218,205-55-16
27,Mercedes-Benz,1,218,Mercedes-Benz B Class,27,1176,Mercedes-Benz A Class B 180 Night Edition,218,205-55-16
27,Mercedes-Benz,1,218,Mercedes-Benz B Class,27,1177,Mercedes-Benz A Class B 200 Night Edition,218,205-55-16
27,Mercedes-Benz,1,219,Mercedes-Benz CLA Class,27,1178,Mercedes Benz CLA Class 200 CDI Sport(Diesel),219,205-55-16
27,Mercedes-Benz,1,219,Mercedes-Benz CLA Class,27,1179,Mercedes Benz CLA Class 200 CDI Style(Diesel),219,225-45-17
27,Mercedes-Benz,1,219,Mercedes-Benz CLA Class,27,1180,Mercedes Benz CLA Class 200 CGI Sport(Petrol),219,225-45-17
27,Mercedes-Benz,1,219,Mercedes-Benz CLA Class,27,1181,Mercedes Benz CLA Class 45 AMG(Petrol),219,235-40-18
27,Mercedes-Benz,1,220,Mercedes-Benz CLS-Class,27,1182,Mercedes Benz CLS Class 250 CDI (Diesel),220,245-45-17
27,Mercedes-Benz,1,220,Mercedes-Benz CLS-Class,27,1183,Mercedes Benz CLS Class 350 BE,220,245-45-17
27,Mercedes-Benz,1,220,Mercedes-Benz CLS-Class,27,1184,Mercedes Benz CLS Class 63 AMG,220,245-40-18
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1185,Mercedes Benz E Class E 200 CGI,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1186,Mercedes Benz E Class E 63 AMG,221,245-40-18
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1187,Mercedes Benz E Class E 63 AMG,221,265-35-18
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1188,Mercedes Benz E Class E 63 AMG(Petrol),221,255-40-18
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1189,Mercedes Benz E Class E 63 AMG(Petrol),221,285-35-18
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1190,Mercedes Benz E Class E250 CDI Avantgarde,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1191,Mercedes Benz E Class E250 CDI Classic,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1192,Mercedes Benz E Class E250 Elegance,221,NULL
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1193,Mercedes Benz E Class E350 Avantgarde,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1194,Mercedes Benz E Class E350 Cabriolet,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1195,Mercedes Benz E Class E350 Cabriolet(Petrol),221,235-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1196,Mercedes Benz E Class E350 CDI Avantgarde,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1197,Mercedes Benz E Class E350 CDI Diesel,221,245-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1198,Mercedes Benz E Class E350 Coupe,221,235-45-17
27,Mercedes-Benz,1,221,Mercedes-Benz E-Class,27,1199,Mercedes Benz E Class Elegance 220 CDI,221,245-45-17
27,Mercedes-Benz,1,222,Mercedes-Benz G Class,27,1200,Mercedes Benz G Class G55 AMG,222,275-55-19
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1201,Mercedes Benz GL Class 350 CDI Executive,223,275-55-19
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1202,Mercedes Benz GL Class 350 CDI Luxury,223,275-55-19
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1203,Mercedes Benz GL Class 500,223,275-50-20
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1204,Mercedes Benz GL Class 63 AMG (Petrol),223,295-40-21
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1205,Mercedes Benz GL Class 63 AMG,223,275-50-20
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1206,Mercedes Benz GL Class Grand Edition Executive,223,275-55-19
27,Mercedes-Benz,1,223,Mercedes-Benz GL-Class,27,1207,Mercedes Benz GL Class Grand Edition Luxury,223,275-55-19
27,Mercedes-Benz,1,224,Mercedes-Benz M-Class,27,1208,Mercedes Benz M Class ML 250 CDI (Diesel),224,255-55-18
27,Mercedes-Benz,1,224,Mercedes-Benz M-Class,27,1209,Mercedes Benz M Class ML 350 CDI,224,235-65-17
27,Mercedes-Benz,1,224,Mercedes-Benz M-Class,27,1210,Mercedes Benz M Class ML 350 CDI (Diesel),224,255-50-19
27,Mercedes-Benz,1,224,Mercedes-Benz M-Class,27,1211,Mercedes Benz M Class ML 63 AMG 4 MATIC (Petrol),224,265-45-20
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1212,Mercedes Benz C Class AMG,225,225-45-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1213,Mercedes Benz New C Class C 200 CGI Executive,225,205-45-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1214,Mercedes Benz New C Class C 220 CDI Avantgarde(Diesel),225,225-50-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1215,Mercedes Benz New C Class C 220 CDI Executive,225,205-55-16
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1216,Mercedes Benz New C Class C 220 CDI Style(Diesel),225,225-55-16
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1217,Mercedes Benz New C Class C 220 CGI (Petrol),225,225-50-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1218,Mercedes Benz New C Class C 250 CDI Avantgarde,225,225-45-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1219,Mercedes Benz New C Class C 250 CDI Elegance,225,225-45-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1220,Mercedes Benz New C Class C 63 AMG,225,205-55-16
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1221,New Mercedes Benz C Class C 200 CGI Avantgarde,225,225-45-17
27,Mercedes-Benz,1,225,Mercedes-Benz New C-Class,27,1222,New Mercedes Benz C Class C 200 CGI Elegance,225,225-45-17
27,Mercedes-Benz,1,226,Mercedes-Benz R-Class,27,1223,Mercedes Benz R Class R350 4Matic Long,226,255-55-18
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1224,Mercedes Benz S Class S 300 L,227,235-55-17
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1225,Mercedes Benz S Class S 350 CDI (Diesel),227,245-45-19
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1226,Mercedes Benz S Class S 350 CDI L,227,235-55-17
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1227,Mercedes Benz S Class S 350 L,227,235-55-17
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1228,Mercedes Benz S Class S 500 L,227,235-55-17
27,Mercedes-Benz,1,227,Mercedes-Benz S-Class,27,1229,Mercedes Benz S Class S 500 Launch Edition,227,225-45-17
27,Mercedes-Benz,1,228,Mercedes-Benz SL-Class,27,1230,Mercedes Benz SL Class SL 350,228,255-45-17
27,Mercedes-Benz,1,228,Mercedes-Benz SL-Class,27,1231,Mercedes Benz SL Class SL 500,228,255-45-17
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1232,Mercedes Benz SLK Class 55 AMG(Petrol),229,235-40-18
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1233,Mercedes Benz SLK Class 55 AMG(Petrol),229,255-35-18
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1234,Mercedes Benz SLK Class SLK 350,229,225-45-17
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1235,Mercedes Benz SLK Class SLK 350,229,245-40-17
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1236,Mercedes Benz SLK Class SLK 350(Petrol),229,225-40-18
27,Mercedes-Benz,1,229,Mercedes-Benz SLK-Class,27,1237,Mercedes Benz SLK Class SLK 350(Petrol),229,245-35-18
27,Mercedes-Benz,1,230,Mercedes-Benz SLS AMG,27,1238,Mercedes Benz SLS AMG Coupe,230,265-35-19
27,Mercedes-Benz,1,230,Mercedes-Benz SLS AMG,27,1239,Mercedes Benz SLS AMG Roadster,230,265-35-19
28,Mini Cooper,1,231,Mini Cooper,28,1240,Mini Cooper Hatch,231,195-55-16
28,Mini Cooper,1,231,Mini Cooper,28,1241,Mini Cooper S,231,195-55-16
28,Mini Cooper,1,231,Mini Cooper,28,1242,Mini Cooper D 3 Door,231,195-55-16
28,Mini Cooper,1,231,Mini Cooper,28,1243,Mini Cooper D 5 Door,231,195-55-16
28,Mini Cooper,1,232,Mini Cooper Convertible,28,1244,Mini Cooper Convertible 1.6,232,195-55-16
28,Mini Cooper,1,232,Mini Cooper Convertible,28,1245,Mini Cooper Convertible S ,232,195-55-16
28,Mini Cooper,1,233,Mini Cooper Countryman,28,1246,Mini Cooper Countryman S,233,205-55-17
28,Mini Cooper,1,233,Mini Cooper Countryman,28,1247,Mini Cooper D Countryman,233,225-45-18
28,Mini Cooper,1,233,Mini Cooper Countryman,28,1248,Mini Cooper One Countryman,233,225-45-18
28,Mini Cooper,1,234,Mini Cooper Clubman,28,1249,Mini Cooper Clubman S,234,195-55-16
29,Mitsubishi,1,235,Mitsubishi Cedia,29,1250,Mitsubishi Cedia Select / Sports,235,195-60-15
29,Mitsubishi,1,236,Mitsubishi Lancer,29,1252,Mitsubishi Lancer 1.5 L Petrol LX,236,195-60-15
29,Mitsubishi,1,237,Mitsubishi Lancer Evolution X,29,1253,Mitsubishi Lancer Evolution X 2.0,237,245-40-18
29,Mitsubishi,1,238,Mitsubishi Montero,29,1254,Mitsubishi Montero 3.2 AT,238,265-65-17
29,Mitsubishi,1,239,Mitsubishi Outlander,29,1255,Mitsubishi Outlander SUV,239,215-70-16
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1256,Mitsubishi Pajero 2.8 SFX,240,265-70-15
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1257,Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,240,265-70-15
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1258,Mitsubishi Pajero 2.8 SFX BSIII Single Tone,240,265-70-15
