make_id,make_name,vehicle_type,model_id,model_name,make_rid,submodel_id,submodel_name,model_rid,tyre_size
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1259,Mitsubishi Pajero 2.8 SFX Dual Tone,240,265-70-15
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1260,Mitsubishi Pajero Sport 4X2 AT(Diesel),240,265-65-17
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1261,Mitsubishi Pajero Sport 4X4(Diesel),240,265-65-17
29,Mitsubishi,1,240,Mitsubishi Pajero,29,1262,Mitsubishi Pajero Sport Anniversary Edition,240,265-65-17
30,Nissan,1,241,Nissan 370Z,30,1263,Nissan 370Z AT,241,225-50-18
30,Nissan,1,241,Nissan 370Z,30,1264,Nissan 370Z AT,241,245-45-18
30,Nissan,1,241,Nissan 370Z,30,1265,Nissan 370Z Sport,241,245-40-19
30,Nissan,1,241,Nissan 370Z,30,1266,Nissan 370Z Sport,241,275-35-19
30,Nissan,1,242,Nissan Evalia,30,1267,"Nissan Evalia SV Diesel/XE Diesel
",242,185-65-15
30,Nissan,1,242,Nissan Evalia,30,1270,Nissan Evalia XL Option Diesel,242,165-0-14
30,Nissan,1,242,Nissan Evalia,30,1271,Nissan Evalia XL Plus Diesel/XE Plus Diesel,242,165-0-14
30,Nissan,1,242,Nissan Evalia,30,1273,Nissan Evalia XV Diesel/XV Option Diesel,242,185-65-15
30,Nissan,1,243,Nissan Micra,30,1274,Nissan Micra AT Petrol/Diesel XV,243,165-70-14
30,Nissan,1,243,Nissan Micra,30,1276,Nissan Micra Diesel XV Premium,243,175-60-15
30,Nissan,1,243,Nissan Micra,30,1280,"Nissan Micra XL Optional Diesel/XL Optional Petrol
",243,165-70-14
30,Nissan,1,243,Nissan Micra,30,1281,"Nissan Micra XL Diesel/XL Petrol
",243,165-70-14
30,Nissan,1,243,Nissan Micra,30,1282,"Nissan Micra XE Diesel/XE Plus
",243,165-70-14
30,Nissan,1,243,Nissan Micra,30,1283,Nissan Micra XV Diesel,243,175-60-15
30,Nissan,1,244,Nissan Micra Active,30,1284,Nissan Micra Active XL Petrol,244,165-70-14
30,Nissan,1,244,Nissan Micra Active,30,1285,Nissan Micra Active XV Petrol,244,155-80-13
30,Nissan,1,244,Nissan Micra Active,30,1286,Nissan Micra Active XVS Petrol,244,155-80-13
30,Nissan,1,245,Nissan Sunny,30,1287,Nissan Sunny Diesel XE(Petrol),245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1288,Nissan Sunny Diesel XL(Diesel),245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1289,Nissan Sunny Diesel XV(Diesel),245,185-65-15
30,Nissan,1,245,Nissan Sunny,30,1290,Nissan Sunny XE(Petrol),245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1291,Nissan Sunny XL CVT Petrol,245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1292,Nissan Sunny XL Petrol,245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1293,Nissan Sunny XV (CVT),245,185-70-14
30,Nissan,1,245,Nissan Sunny,30,1294,Nissan Sunny XV D Diesel Premium Safety(Diesel),245,185-65-15
30,Nissan,1,246,Nissan Teana,30,1295,Nissan Teana XL,246,205-65-16
30,Nissan,1,246,Nissan Teana,30,1296,Nissan Teana XV,246,215-55-17
30,Nissan,1,247,Nissan Terrano,30,1297,"Nissan Terrano All Diesel/Petrol

",247,215-65-16
30,Nissan,1,248,Nissan X-Trail,30,1305,Nissan X Trail LE,248,215-65-16
30,Nissan,1,248,Nissan X-Trail,30,1306,Nissan X Trail SLX AT,248,215-65-16
30,Nissan,1,248,Nissan X-Trail,30,1307,Nissan X Trail SLX MT,248,215-60-17
30,Nissan,1,249,Nissan GT-R,30,1308,Nissan GT-R Sport,249,255-40-20
33,Renault,1,258,Renault Kwid,33,1399,Renault Kwid Petrol/Diesel,258,155-80-13
33,Renault,1,259,Renault Duster,33,2444,Renault Duster Petrol/Diesel,259,215-65-16
33,Renault,1,260,Renault Fluence,33,1423,"Renault Fluence Petrol/Diesel
",260,205-60-16
33,Renault,1,261,Renault Koleos,33,1426,Renault Koleos All Diesel,261,225-60-17
33,Renault,1,262,Renault Lodgy,33,1429,Renault Lodgy All Diesel,262,185-65-15
33,Renault,1,263,Renault Pulse,33,1436,"Renault Pulse Petrol RxE/Petrol RxL/Petrol RxZ
",263,165-70-14
33,Renault,1,263,Renault Pulse,33,1437,"Renault Pulse RxL (Diesel)/RxL Optional/RxZ Optional
",263,165-70-14
33,Renault,1,263,Renault Pulse,33,1441,"Renault Pulse RxZ (Diesel)
",263,175-60-15
33,Renault,1,264,Renault Scala,33,1415,Renault Scala Diesel RxE (Diesel/Petrol),264,185-70-14
33,Renault,1,264,Renault Scala,33,1416,"Renault Scala Diesel RxZ (Diesel)
",264,185-70-14
33,Renault,1,264,Renault Scala,33,1418,"Renault Scala Diesel RxL (Diesel/Petrol)

",264,185-65-15
33,Renault,1,264,Renault Scala,33,1419,"Renault Scala Diesel RxL AT (Petrol)/RxZ AT (Petrol)
",264,185-65-15
34,Reva,1,265,Reva i,34,1444,Reva i A/C,265,145-70-13
34,Reva,1,265,Reva i,34,1445,Reva i Classe,265,145-70-13
34,Reva,1,265,Reva i,34,1446,Reva i Standard,265,145-70-13
34,Reva,1,266,Reva T2(Elecrtric),34,1447,Reva T2(Elecrtric),266,155-70-13
34,Reva,1,267,Reva T20(Elecrtric),34,1448,Reva T20(Elecrtric),267,155-70-13
36,Skoda,1,272,Skoda Fabia,36,1457,Skoda Fabia 1.2 MPI Active Plus,272,185-60-14
36,Skoda,1,272,Skoda Fabia,36,1458,Skoda Fabia 1.2 MPI Ambition,272,175-70-14
36,Skoda,1,272,Skoda Fabia,36,1459,Skoda Fabia 1.2 MPI Ambition Plus,272,185-60-14
36,Skoda,1,272,Skoda Fabia,36,1460,Skoda Fabia MPI/Scout 1.2 TDI /1.2 MPI Elegance/1.6 MPI El,272,185-60-15
36,Skoda,1,272,Skoda Fabia,36,1461,Skoda Fabia 1.2 Petrol Active,272,185-60-14
36,Skoda,1,272,Skoda Fabia,36,1462,Skoda Fabia 1.2 TDI / Scout 1.2 TDI,272,175-70-14
36,Skoda,1,272,Skoda Fabia,36,1466,Skoda Fabia 1.2L Diesel Elegance,272,175-70-14
36,Skoda,1,272,Skoda Fabia,36,1468,Skoda Fabia Scout 1.2 MPI,272,185-60-15
36,Skoda,1,273,Skoda New Laura,36,1470,Skoda New Laura 1.8 TSI Active / TSI Ambition,273,195-65-15
36,Skoda,1,273,Skoda New Laura,36,1472,Skoda New Laura Ambition 2.0 TDI CR AT/MT,273,195-65-15
36,Skoda,1,273,Skoda New Laura,36,1474,Skoda New Laura Elegance 2.0 TDI CR AT/MT,273,205-55-16
36,Skoda,1,273,Skoda New Laura,36,1476,Skoda New Laura LandK 2.0 TDI CR AT,273,205-55-16
36,Skoda,1,273,Skoda New Laura,36,1477,Skoda New Laura RS,273,205-60-15
36,Skoda,1,274,Skoda Octavia,36,1478,"Skoda Octavia Petrol/Diesel
",274,205-55-16
36,Skoda,1,275,Skoda Rapid,36,1484,Skoda Rapid 1.6 MPI Active/ TDI Active,275,175-70-14
36,Skoda,1,275,Skoda Rapid,36,1486,Skoda Rapid 1.6 MPI AT Ambition / MPI Elegance,275,185-60-15
36,Skoda,1,275,Skoda Rapid,36,1487,Skoda Rapid 1.6/1.5 MPI AT Elegance/ TDI AT Elegance,275,185-60-15
36,Skoda,1,275,Skoda Rapid,36,1490,Skoda Rapid 1.6 MPI Ambition/ TDI Ambition,275,175-70-14
36,Skoda,1,275,Skoda Rapid,36,1491,Skoda Rapid 1.6/1.5 TDI MT Elegance,275,185-60-15
36,Skoda,1,275,Skoda Rapid,36,1492,Skoda Rapid 1.5 TDi A/T Ambition plus,275,185-60-15
36,Skoda,1,275,Skoda Rapid,36,1495,Skoda Rapid 1.5 TDi MT Ambition / Active,275,185-60-15
36,Skoda,1,276,Skoda Superb,36,1497,Skoda Superb Ambition/Elegance  Petrol/Diesel,276,205-55-16
36,Skoda,1,277,Skoda Yeti,36,1502,Skoda Yeti Active / Ambition /Elegance (4X2 / 4x4),277,215-60-16
37,Storm,1,278,Storm,37,1507,San Motors Storm 1.2,278,155-70-13
38,Tata,1,279,Tata Tiago,38,1508,"Tata Tiago XB/Tiago XE/Tiago XM
",279,155-80-13
38,Tata,1,279,Tata Tiago,38,1511,"Tata Tiago XT/Tiago XZ
",279,175-65-14
38,Tata,1,280,Tata Aria,38,1513,Tata Aria AT / Pride,280,235-65-17
38,Tata,1,280,Tata Aria,38,1515,Tata Aria Pleasure Fabric / 4x2,280,235-70-16
38,Tata,1,280,Tata Aria,38,1516,Tata Aria Prestige 4x2,280,235-70-16
38,Tata,1,280,Tata Aria,38,1518,Tata Aria Prestige Leather/Fabric,280,235-65-17
38,Tata,1,280,Tata Aria,38,1520,Tata Aria Pure 4x2 / Pure 4x2 BSIII,280,235-70-16
38,Tata,1,280,Tata Aria,38,1522,Tata Aria Pure 4x2 Fabric BSIII,280,235-70-16
38,Tata,1,281,Tata Bolt,38,1523,"Tata Bolt Quadrajet XE/XM/XMS
",281,175-65-14
38,Tata,1,281,Tata Bolt,38,1524,"Tata Bolt Revertron XE/XM/XMS
",281,175-65-14
38,Tata,1,281,Tata Bolt,38,1526,"Tata Bolt Quadrajet XT (Diesel)
",281,175-65-15
38,Tata,1,281,Tata Bolt,38,1530,"Tata Bolt Revertron XT (Petrol)
",281,175-65-15
38,Tata,1,282,Tata Indica V2,38,1531,"Tata Indica eV2 DL BSIII/DLE BSIII/DLS BSIII/DLX BSIII
",282,165-65-13
38,Tata,1,282,Tata Indica V2,38,1538,Tata Indica eV2 eL/eLS/eLS(Diesel)/eLX (Diesel),282,155-80-13
38,Tata,1,282,Tata Indica V2,38,1539,"Tata Indica eV2 eXeta
",282,165-65-13
38,Tata,1,282,Tata Indica V2,38,1541,Tata Indica eV2 Emax CNG GLS(CNG),282,155-80-13
38,Tata,1,282,Tata Indica V2,38,1543,"Tata Indica eV2 eLE
",282,165-65-14
38,Tata,1,282,Tata Indica V2,38,1545,"Tata Indica eV2 eLX
",282,165-65-13
38,Tata,1,282,Tata Indica V2,38,1548,Tata Indica V2 DLS BS III(Diesel),282,155-80-13
38,Tata,1,283,Tata Indica Vista,38,1549,Tata Indica Vista Quadrajet AX /VX/ LX,283,175-65-14
38,Tata,1,283,Tata Indica Vista,38,1554,Tata Indica Vista Safire GLX/ GLS / 90hp GVX,283,175-70-13
38,Tata,1,283,Tata Indica Vista,38,1558,Tata Indica Vista Safire GVX / 90hp GZX / 90hp GLX,283,175-65-14
38,Tata,1,283,Tata Indica Vista,38,1559,Tata Indica Vista TDI LS / LX,283,175-65-14
38,Tata,1,284,Tata Indigo CS,38,1561,Tata Indigo eCS All,284,175-65-14
38,Tata,1,285,Tata Indigo XL,38,1570,"Tata Indigo XL Petrol/Diesel/CNG
",285,175-65-14
38,Tata,1,286,Tata Manza,38,1575,"Tata Manza Aqua Petrol/Diesel
",286,185-60-15
38,Tata,1,287,Tata Nano,38,1583,"Tata Nano Petrol/Diesel/ Electric
",287,135-70-12
38,Tata,1,288,Tata New Safari,38,1598,"Tata New Safari DICOR All Diesel
",288,235-70-16
38,Tata,1,289,Tata Sumo,38,1612,"Tata Sumo Gold Diesel
",289,215-75-15
38,Tata,1,290,Tata Sumo Grande,38,1623,Tata Sumo Grande MKII EX / GX / LX / Turbo 2.0 EX,290,235-70-16
38,Tata,1,291,Tata Venture,38,1624,Tata Venture EX /GX /LX ,291,165-0-14
38,Tata,1,292,Tata Winger,38,1632,Tata Winger Deluxe / Luxury /Standard ,292,185-0-14
38,Tata,1,293,Tata Winger Platinum,38,1638,Tata Winger Platinum,293,185-0-14
38,Tata,1,294,Tata Xenon XT,38,1640,Tata Xenon XT EX 4X2,294,215-75-16
38,Tata,1,294,Tata Xenon XT,38,1641,Tata Xenon XT EX 4X2 (Diesel),294,235-70-16
38,Tata,1,294,Tata Xenon XT,38,1642,Tata Xenon XT EX 4X4,294,215-75-16
38,Tata,1,294,Tata Xenon XT,38,1643,Tata Xenon XT EX 4X4 (Diesel),294,235-70-16
38,Tata,1,295,Tata Zest,38,1644,"Tata Zest Petrol/Diesel
",295,185-60-15
38,Tata,1,296,Tata GenX Nano,38,1656,Tata GenX Nano (Front Wheel Tyre),296,135-70-12
38,Tata,1,296,Tata GenX Nano,38,1663,Tata GenX Nano (Rear Wheel Tyre),296,155-65-12
38,Tata,1,297,Tata Hexa,38,1664,Tata Hexa XE MT 4x2,297,235-70-16
38,Tata,1,297,Tata Hexa,38,1665,Tata Hexa XM MT 4x2,297,235-70-16
38,Tata,1,297,Tata Hexa,38,1666,Tata Hexa XMA AT 4x2,297,235-70-16
38,Tata,1,297,Tata Hexa,38,1667,Tata Hexa XT MT 4x2,297,235-55-19
38,Tata,1,297,Tata Hexa,38,1668,Tata Hexa XT MT 4x4,297,235-55-19
38,Tata,1,297,Tata Hexa,38,1669,Tata Hexa XTA AT 4x2,297,235-55-19
38,Tata,1,298,Tata Safari Storme,38,1670,Tata Safari Storme EX / LX /VX ,298,235-70-16
39,Toyota,1,299,Toyota Innova,39,1674,"Toyota Innova Diesel/Petrol
",299,205-65-15
39,Toyota,1,300,Toyota Camry,39,1691,Toyota Camry AT/MT-NEW,300,215-60-16
39,Toyota,1,300,Toyota Camry,39,1696,Toyota Camry Hybrid,300,215-55-16
39,Toyota,1,301,Toyota Corolla Altis,39,1697,"Toyota Corolla Altis Petrol/Diesel
",301,195-65-15
39,Toyota,1,302,Toyota Etios,39,1707,Toyota Etios Diesel,302,175-65-14
39,Toyota,1,302,Toyota Etios,39,1710,"Toyota Etios V/VD/VXD
",302,185-60-15
39,Toyota,1,302,Toyota Etios,39,1711,Toyota Etios J,302,175-65-14
39,Toyota,1,302,Toyota Etios,39,1712,"Toyota Etios GD Petrol
",302,175-65-14
39,Toyota,1,302,Toyota Etios,39,1713,"Toyota Etios GD Safety
",302,185-60-15
39,Toyota,1,302,Toyota Etios,39,1716,"Toyota Etios G/G Safety
",302,175-65-14
39,Toyota,1,303,Toyota Etios Liva,39,1722,"Toyota Etios D-4D JD/ VD
",303,175-65-14
39,Toyota,1,303,Toyota Etios Liva,39,1723,"Toyota Etios LivaTRD Sportivo-Petrol/Diesel
",303,175-65-14
39,Toyota,1,303,Toyota Etios Liva,39,1726,"Toyota Etios Liva GD/GD Safety
",303,175-65-14
39,Toyota,1,303,Toyota Etios Liva,39,1728,"Toyota Etios Liva G/G Plus
",303,175-65-14
39,Toyota,1,303,Toyota Etios Liva,39,1729,"Toyota Etios D-4D TRD Sportive/ VXD/Sportive
",303,185-60-15
39,Toyota,1,303,Toyota Etios Liva,39,1730,"Toyota Etios Liva V/ VX
",303,185-60-15
39,Toyota,1,304,Toyota Fortuner,39,1731,Toyota Fortuner AT / MT,304,265-65-17
39,Toyota,1,305,Toyota Land Cruiser,39,1734,Toyota Land Cruiser VX,305,285-60-18
39,Toyota,1,306,Toyota Land Cruiser Prado,39,1735,Toyota Land Cruiser Prado Diesel,306,265-60-18
39,Toyota,1,307,Toyota Prius,39,1736,Toyota Prius Z5/Z6,307,195-65-15
39,Toyota,1,308,Toyota Innova Crysta,39,1738,Toyota Innova Crysta Diesel/Petrol,308,205-65-16
39,Toyota,1,309,Toyota Platinum Etios,39,1754,"Toyota Platinum Etios G/GD/GX
",309,175-65-14
39,Toyota,1,309,Toyota Platinum Etios,39,1757,"Toyota Platinum Etios V/VD/VX
",309,185-60-15
39,Toyota,1,310,Toyoto Etios Cross,39,1760,Toyoto Etios Cross Diesel/Petrol,310,185-60-15
40,Volkswagen,1,311,Volkswagen Beetle,40,1762,Volkswagen Beetle 2.0,311,195-65-15
40,Volkswagen,1,312,Volkswagen Jetta,40,1763,Volkswagen Jetta All,312,205-55-16
40,Volkswagen,1,313,Volkswagen Passat,40,1769,Volkswagen Passat Petrol/Diesel ,313,215-55-16
40,Volkswagen,1,314,Volkswagen Phaeton,40,1773,Volkswagen Phaeton 3.6,314,235-55-17
40,Volkswagen,1,315,Volkswagen Polo,40,1779,"Volkswagen Polo Trendline (Diesel/Petrol)
",315,175-70-14
40,Volkswagen,1,315,Volkswagen Polo,40,1780,"Volkswagen Polo Comfortline/Highline  (Diesel/Petrol)

",315,185-60-15
40,Volkswagen,1,316,Volkswagen Touareg,40,1784,Volkswagen Touareg V6 3.0 TDI,316,255-55-18
40,Volkswagen,1,317,Volkswagen Vento,40,1786,"Volkswagen Vento Trendline (Diesel/Petrol)
",317,175-70-14
40,Volkswagen,1,317,Volkswagen Vento,40,1787,"Volkswagen Vento Comfortline/Highline  (Diesel/Petrol)

",317,185-60-15
40,Volkswagen,1,317,Volkswagen Vento,40,1792,"Volkswagen Vento Highline +  (Diesel/Petrol)

",317,195-55-16
40,Volkswagen,1,315,Volkswagen Polo,40,1793,"Volkswagen Polo Highline +
  (Diesel/Petrol)",315,195-55-16
40,Volkswagen,1,318,Volkswagen Ameo,40,1794,"Volkswagen Ameo Trendline (Diesel/Petrol)
",318,175-70-14
40,Volkswagen,1,318,Volkswagen Ameo,40,1795,"Volkswagen Ameo Comfortline/Highline  (Diesel/Petrol)

",318,185-60-15
40,Volkswagen,1,318,Volkswagen Ameo,40,1796,"Volkswagen Ameo Highline +  (Diesel/Petrol)

",318,195-55-16
40,Volkswagen,1,318,Volkswagen Ameo,40,1797,Volkswagen Ameo 1.5 TDi Diesel Highline MT,318,185-60-15
40,Volkswagen,1,318,Volkswagen Ameo,40,1798,Volkswagen Ameo 1.5 TDi Diesel Trendline MT,318,175-70-14
41,Volvo,1,319,Volvo S60,41,1799,Volvo S60 D3 Kinetic,319,215-50-17
41,Volvo,1,319,Volvo S60,41,1800,Volvo S60 D3 Summum,319,215-50-17
41,Volvo,1,319,Volvo S60,41,1801,Volvo S60 D4 Kinetic,319,215-50-17
41,Volvo,1,319,Volvo S60,41,1802,Volvo S60 D4 Summum(Diesel),319,235-40-18
41,Volvo,1,319,Volvo S60,41,1803,Volvo S60 D5 Kinetic,319,215-50-17
41,Volvo,1,319,Volvo S60,41,1804,Volvo S60 D5 Summum,319,215-50-17
41,Volvo,1,319,Volvo S60,41,1805,Volvo S60 D5 Summum(Diesel),319,235-40-18
41,Volvo,1,319,Volvo S60,41,1806,Volvo S60 T6 Summum,319,215-50-17
41,Volvo,1,320,Volvo S80,41,1807,Volvo S80 3.2 (Petrol),320,245-40-17
41,Volvo,1,320,Volvo S80,41,1808,Volvo S80 D3 Kinetic,320,245-40-17
41,Volvo,1,320,Volvo S80,41,1809,Volvo S80 D3 Summum,320,245-40-17
41,Volvo,1,320,Volvo S80,41,1810,Volvo S80 D5,320,245-40-17
41,Volvo,1,320,Volvo S80,41,1811,Volvo S80 V8 AWD,320,245-40-17
41,Volvo,1,321,Volvo V40 Cross Country,41,1812,Volvo V40 Cross Country D3 (Diesel),321,NULL
41,Volvo,1,321,Volvo V40 Cross Country,41,1813,Volvo V40 Cross Country T4 (Petrol),321,NULL
41,Volvo,1,322,Volvo XC60,41,1814,Volvo XC60 D3 Kinetic,322,235-65-17
41,Volvo,1,322,Volvo XC60,41,1815,Volvo XC60 D3 Summum,322,235-65-17
41,Volvo,1,322,Volvo XC60,41,1816,Volvo XC60 D5,322,235-65-17
41,Volvo,1,323,Volvo XC90,41,1817,Volvo XC90 D5 Inscription,323,235-60-18
41,Volvo,1,323,Volvo XC90,41,1818,Volvo XC90 D5 AWD,323,235-65-17
41,Volvo,1,324,Volvo S90,41,1819,Volvo S90,324,245-40-18
43,DAEWOO,1,326,CIELO,43,1821,DLX,326,175-70-13
43,DAEWOO,1,326,CIELO,43,1822,NORMAL,326,175-70-13
43,DAEWOO,1,327,MATIZ,43,1823,"MATIZ
",327,155-70-13
45,Opel,1,330,Astra,45,1826,Opel Astra 1.6,330,175-70-13
45,Opel,1,331,Corsa,45,1827,"Opel Corsa
",331,175-70-13
